brand,seed,channel,planted,n,point_forest,ai_lo,ai_hi,ai_se,dr_ate,dr_se,ldml_ate,ldml_lo,ldml_hi,ldml_se,t_forest,t_ldml
Remibrutinib,1024,rep_training_score,0.0,3354,0.013684963117060411,-0.14452077590141446,0.17189070213553526,0.08071869637323688,0.012308057817372748,0.019501184934560253,0.022007021464255684,-0.011080459385719887,0.05509450231423125,0.01688167798539432,2.4,1.2
Remibrutinib,1025,engagement_score,0.138,3354,0.17964370105741334,0.018008543687798584,0.3412788584270281,0.08246843175161113,0.18258666568704066,0.022595055686474075,0.181945002149396,0.14766895311189027,0.2162210511869017,0.01748810146914475,2.6,1.1
Remibrutinib,1025,peer_influence_score,0.093,3354,0.0872119509258184,-0.07510526624177738,0.24952916809341413,0.0828164278362234,0.07885199164372918,0.02435312023585194,0.09574031834180831,0.060509896937136105,0.1309707397464805,0.017975035093790125,2.6,1.0
Remibrutinib,1025,rep_training_score,0.0,3354,-0.006836799139254857,-0.17223622278482373,0.15856262450631398,0.08438901104590128,-0.011302945801212869,0.019860761723896298,-0.004497180447046974,-0.03803023115330651,0.02903587025921256,0.017109013722070385,2.4,1.0
Remibrutinib,1026,engagement_score,0.138,3354,0.1425983415223129,-0.021984647039493654,0.3071813300841194,0.08397245488274607,0.15921716525390683,0.0211064515542715,0.14503801963569365,0.11123631938940387,0.17883971988198344,0.017246082332590437,2.3,1.0
Remibrutinib,1026,peer_influence_score,0.093,3354,0.10227942791399762,-0.057407796630906935,0.26196665245890216,0.08147457021909818,0.11430196894735518,0.024749944489640432,0.10856838542548629,0.07380337939754315,0.1433333914534294,0.017737573905523295,2.6,1.1
Remibrutinib,1026,rep_training_score,0.0,3354,0.0013796847129499757,-0.14797033377162452,0.15072970319752443,0.07620038862171676,-0.0014628339240497109,0.01938136880053087,0.0015218667161302308,-0.03115365912057982,0.034197392552840274,0.016671492993978677,2.7,1.1
Remibrutinib,1027,engagement_score,0.138,3354,0.1274311805848607,-0.03503951223980517,0.2899018734095265,0.08289473318115324,0.1413253387646205,0.022360513737194554,0.13278576474990034,0.09813611146900367,0.167435418030797,0.017678719381686966,2.6,1.1
Remibrutinib,1027,peer_influence_score,0.093,3354,0.0800156856309981,-0.08093122604758442,0.24096259730958058,0.08211727954114591,0.09397028046459266,0.02355580422248395,0.09302487517501316,0.057850620121182784,0.12819913022884355,0.017946378265764274,2.7,1.5
Remibrutinib,1027,rep_training_score,0.0,3354,-0.010818139899265418,-0.16184491828984993,0.14020863849131907,0.07705589408304667,-0.01815475627696935,0.019286946617537704,-0.014751072846590928,-0.04717904753030437,0.017676901837122512,0.016545189064442595,3.1,1.3
Remibrutinib,1028,engagement_score,0.138,3354,0.14101177927723663,-0.015568663892885387,0.2975922224473586,0.07988944856646447,0.14651019003496682,0.020855245046519304,0.13859911494907257,0.10487126553849499,0.17232696435965014,0.017208402642404936,3.3,1.3
Remibrutinib,1028,peer_influence_score,0.093,3354,0.0801690838485557,-0.07559088225485483,0.2359290499519662,0.07947083012923223,0.0653407123114308,0.02552995764617295,0.08516947114489136,0.050066184910796376,0.12027275737898634,0.017910169018913215,3.3,1.3
Remibrutinib,1028,rep_training_score,0.0,3354,0.016164971983857957,-0.13583346916127176,0.16816341312898767,0.07755164949209767,0.014871169638096222,0.018958675635850335,0.017783057575960052,-0.014057650762552092,0.04962376591447219,0.01624555787232193,3.3,1.4
Remibrutinib,1029,engagement_score,0.138,3354,0.16699896350345725,0.0041283960755076066,0.32986953093140686,0.08309875458322175,0.17658388917538062,0.022379875190357702,0.1682097915031149,0.13350528275774923,0.2029143002484806,0.017706707377844907,3.4,1.2
Remibrutinib,1029,peer_influence_score,0.093,3354,0.08779614517745254,-0.07128540744053291,0.24687769779543797,0.0811655482539401,0.09536354325449217,0.024732265579557707,0.09311452229455333,0.05819661735635712,0.12803242723274955,0.01781558498708353,2.7,1.2
Remibrutinib,1029,rep_training_score,0.0,3354,-0.0296493900342539,-0.18520335536343455,0.1259045752949267,0.0793657257629123,-0.03263089598225935,0.018999993405668804,-0.026218010207773933,-0.0586088108456026,0.006172790430054729,0.016526222365983848,2.8,1.1
Fabhalta,427,engagement_score,0.138,3404,0.16090573064908104,0.008928553832195985,0.31288290746596603,0.07754080014576034,0.15602923278297331,0.020742034104622265,0.1590300917764655,0.12445804924911574,0.19360213430381523,0.01763912133082526,2.9,1.2
Fabhalta,427,peer_influence_score,0.093,3404,0.09057088352681598,-0.0747940101391963,0.25593577719282823,0.08437139338580313,0.07262802594521607,0.022616484402588004,0.08984054933364563,0.0549830628446002,0.12469803582269105,0.017784758681280283,2.8,1.2
Fabhalta,427,rep_training_score,0.0,3404,0.004309507258852644,-0.15579949509018856,0.16441850960789384,0.08168976692890338,0.005835957231352302,0.020758276218124285,0.004282701756273762,-0.029663503273720682,0.038228906786268196,0.017319810617826538,2.8,1.2
Fabhalta,1001,engagement_score,0.138,3404,0.15339446476130764,-0.011807718514423693,0.3185966480370389,0.08428837635575516,0.15649240364601033,0.020571610790313385,0.1548255277454304,0.12011603333641388,0.1895350221544469,0.01770925113053126,2.8,1.2
Fabhalta,1001,peer_influence_score,0.093,3404,0.07556444319254191,-0.08172627084001452,0.2328551572250983,0.08025183831568151,0.05072438261846133,0.02454997673121297,0.07460915457616873,0.03945794558871302,0.10976036356362445,0.017934619852570742,2.9,1.4
